"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_instructions4","correct_keyboard_response","correct_response","correct_stim","count_ISI","count_block_one","count_block_two","count_break","count_experiment","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_instructions4","count_keyboard_response","count_logger","count_new_inline_javascript","count_stim","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","false_response","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_one","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break","response_instructions1","response_instructions2","response_instructions3","response_instructions4","response_keyboard_response","response_stim","response_time","response_time_break","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_instructions4","response_time_keyboard_response","response_time_stim","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim","subject_nr","subject_parity","time_ISI","time_block_one","time_block_two","time_break","time_experiment","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_instructions4","time_keyboard_response","time_logger","time_new_inline_javascript","time_stim","time_trial_sequence","title","total_correct","total_response_time","total_responses","true_false","true_response","uniform_coordinates","width"
"0","0","1000.0434782608696","1000.0434782608696","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","183","0","0","0","0","183","0","0","0","0","183","183","0","183","183","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","92","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","2176","2","legacy","1024","2","48000","-16","experiment","A chestnut has a shell.","0","even","665469","32704","349013","329963","2596","664965","2701","7982","17308","27533","665669","666670","2695","662783","662780","Sentence_verification","0","184008","184","TRUE","m","yes","1024"
"0","0","1000.0432432432433","1000.0432432432433","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","184","0","0","0","0","184","0","0","0","0","184","184","0","184","184","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","93","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1320","2","legacy","1024","2","48000","-16","experiment","A surgeon has a scapel.","0","even","668558","32704","349013","329963","2596","668055","2701","7982","17308","27533","668758","669759","2695","666729","666724","Sentence_verification","0","185008","185","TRUE","m","yes","1024"
"0","0","1000.0430107526881","1000.0430107526881","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","185","0","0","0","0","185","0","0","0","0","185","185","0","185","185","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","94","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","3434","2","legacy","1024","2","48000","-16","experiment","Balogna is gray.","0","even","673764","32704","349013","329963","2596","673260","2701","7982","17308","27533","673964","674965","2695","669821","669817","Sentence_verification","0","186008","186","FALSE","m","yes","1024"
"0","0","1000.0427807486631","1000.0427807486631","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","186","0","0","0","0","186","0","0","0","0","186","186","0","186","186","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","95","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1694","2","legacy","1024","2","48000","-16","experiment","Brandy is brandy.","0","even","677229","32704","349013","329963","2596","676725","2701","7982","17308","27533","677429","678430","2695","675026","675022","Sentence_verification","0","187008","187","TRUE","m","yes","1024"
"0","0","1000.0425531914893","1000.0425531914893","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","187","0","0","0","0","187","0","0","0","0","187","187","0","187","187","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","96","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1158","2","legacy","1024","2","48000","-16","experiment","An artilleryman is an artilleryman.","0","even","680168","32704","349013","329963","2596","679664","2701","7982","17308","27533","680368","681369","2695","678501","678497","Sentence_verification","0","188008","188","TRUE","m","yes","1024"
"0","0","1000.042328042328","1000.042328042328","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","188","0","0","0","0","188","0","0","0","0","188","188","0","188","188","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","97","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1671","2","legacy","1024","2","48000","-16","experiment","A infantryman has a rocket.","0","even","683614","32704","349013","329963","2596","683099","2701","7982","17308","27533","683814","684815","2695","681423","681418","Sentence_verification","0","189008","189","FALSE","m","yes","1024"
"0","0","1000.0421052631579","1000.0421052631579","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","189","0","0","0","0","189","0","0","0","0","189","189","0","189","189","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","98","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","2383","2","legacy","1024","2","48000","-16","experiment","A podiatrist is a psychologist.","0","even","687758","32704","349013","329963","2596","687255","2701","7982","17308","27533","687958","688959","2695","684866","684863","Sentence_verification","0","190008","190","FALSE","m","yes","1024"
"0","0","1000.041884816754","1000.041884816754","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","190","0","0","0","0","190","0","0","0","0","190","190","0","190","190","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","99","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","841","2","legacy","1024","2","48000","-16","experiment","A pea is round.","0","even","690368","32704","349013","329963","2596","689864","2701","7982","17308","27533","690568","691569","2695","689018","689015","Sentence_verification","0","191008","191","TRUE","m","yes","1024"
"0","0","1000.0416666666666","1000.0416666666666","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","191","0","0","0","0","191","0","0","0","0","191","191","0","191","191","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","100","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1395","2","legacy","1024","2","48000","-16","experiment","A general has command.","0","even","693533","32704","349013","329963","2596","693030","2701","7982","17308","27533","693734","694735","2695","691629","691624","Sentence_verification","0","192008","192","TRUE","m","yes","1024"
"0","0","1000.041450777202","1000.041450777202","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","192","0","0","0","0","192","0","0","0","0","192","192","0","192","192","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","101","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","898","2","legacy","1024","2","48000","-16","experiment","An Audi is a car","0","even","696203","32704","349013","329963","2596","695699","2701","7982","17308","27533","696403","697404","2695","694796","694791","Sentence_verification","0","193008","193","TRUE","m","yes","1024"
"0","0","1000.0412371134021","1000.0412371134021","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","193","0","0","0","0","193","0","0","0","0","193","193","0","193","193","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","102","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1814","2","legacy","1024","2","48000","-16","experiment","A study is a patio.","0","even","699788","32704","349013","329963","2596","699285","2701","7982","17308","27533","699989","700990","2695","697465","697460","Sentence_verification","0","194008","194","FALSE","m","yes","1024"
"0","0","1000.0410256410256","1000.0410256410256","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","194","0","0","0","0","194","0","0","0","0","194","194","0","194","194","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","103","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","782","2","legacy","1024","2","48000","-16","experiment","Asparagus is asparagus.","0","even","702338","32704","349013","329963","2596","701835","2701","7982","17308","27533","702538","703539","2695","701048","701039","Sentence_verification","0","195008","195","TRUE","m","yes","1024"
"0","0","1000.0408163265306","1000.0408163265306","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","195","0","0","0","0","195","0","0","0","0","195","195","0","195","195","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","104","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1575","2","legacy","1024","2","48000","-16","experiment","A mulberry has needles.","0","even","705684","32704","349013","329963","2596","705180","2701","7982","17308","27533","705884","706885","2695","703600","703596","Sentence_verification","0","196008","196","FALSE","m","yes","1024"
"0","0","1000.0406091370559","1000.0406091370559","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","196","0","0","0","0","196","0","0","0","0","196","196","0","196","196","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","105","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1767","2","legacy","1024","2","48000","-16","experiment","A directory has a story.","0","even","709225","32704","349013","329963","2596","708720","2701","7982","17308","27533","709425","710426","2695","706948","706943","Sentence_verification","0","197008","197","FALSE","m","yes","1024"
"0","0","1000.040404040404","1000.040404040404","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","197","0","0","0","0","197","0","0","0","0","197","197","0","197","197","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","106","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1603","2","legacy","1024","2","48000","-16","experiment","A sergeant has a uniform.","0","even","712598","32704","349013","329963","2596","712094","2701","7982","17308","27533","712798","713799","2695","710486","710481","Sentence_verification","0","198008","198","TRUE","m","yes","1024"
